URL,Entered On,Sale Date,Winning Bid,Reserve / Bids,DISTILLERY,VINTAGE,REGION,BOTTLER,CASK TYPE,BOTTLED STRENGTH,BOTTLE SIZE,DISTILLERY STATUS,AGE,ABV (%),Volume (L),LOA (Litres of Alcohol),Reserve Met?,Where?
https://whiskyauctioneer.com/lot/0524-03a/cask-jura-2009-hogshead-103352-stored-invergordon,2025-04-14 00:00:00,2024-09-09 00:00:00,7500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 3 BIDS,JURA,2009,ISLAND,STILL IN CASK,BARREL,57.52% AS OF MAY 2024,BULK 131.43 LITRE AS OF MAY 2024,OPERATIONAL,15,57.52,131.43,75.598536,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-11/1-tullibardine-2015-barrel-93-cask-storage-north-british-distillery,2025-04-14 00:00:00,2021-11-08 00:00:00,3000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 15 BIDS,TULLIBARDINE,2015,HIGHLAND,STILL IN CASK,BARREL,62.20%,116.1 RLA,OPERATIONAL,6,62.2,186.6559486,116.1,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/71447/1-ardmore-2010-bourbon-cask-803520-lightly-peated-stored-whisky-broker,2025-04-14 00:00:00,2017-07-03 00:00:00,1500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 20 BIDS,ARDMORE,2010,HIGHLAND,STILL IN CASK,BOURBON,62.20%,RLA 105.19 Litres / Strength 62.2%,OPERATIONAL,7,62.2,169.1157556,105.19,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-12/1-fettercairn-2008-bourbon-barrel-4621-cask-storage-whiskybroker,2025-04-14 00:00:00,2021-11-08 00:00:00,8100,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 32 BIDS,FETTERCAIRN,2008,HIGHLAND,STILL IN CASK,BOURBON BARREL,57.40%,94.1 RLA,OPERATIONAL,13,57.4,163.9372822,94.1,No,WhiskyAuction
https://whiskyauctioneer.com/lot/299533/1-glen-moray-2015-bourbon-barrel-365-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-11-09 00:00:00,2700,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 12 BIDS,GLEN MORAY,2015,SPEYSIDE,STILL IN CASK,BOURBON BARREL,61.2% AS OF 5/10/2020,117.7864 BULK LITRE AS OF 5/10/2020,OPERATIONAL,5,61.2,117.7864,72.0852768,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/251162/1-glentauchers-2009-bourbon-barrel-700239-cask-held-bond-hah-whisky,2025-04-14 00:00:00,2020-03-11 00:00:00,4100,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 11 BIDS,GLENTAUCHERS,2009,SPEYSIDE,STILL IN CASK,BOURBON BARREL,59.90%,159 BULK LITRE,OPERATIONAL,10,59.9,159,95.241,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/251163/1-glentauchers-2009-bourbon-barrel-700240-cask-held-bond-hah-whisky,2025-04-14 00:00:00,2020-03-11 00:00:00,3600,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 8 BIDS,GLENTAUCHERS,2009,SPEYSIDE,STILL IN CASK,BOURBON BARREL,60.80%,318 BULK LITRE,OPERATIONAL,10,60.8,318,193.344,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/299832/glentauchers-2009-bourbon-barrel-700240-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-11-09 00:00:00,4900,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 23 BIDS,GLENTAUCHERS,2009,SPEYSIDE,STILL IN CASK,BOURBON BARREL,59.8% AS OF 9/9/2020,167.3 BULK LITRE AS OF 9/9/2020,OPERATIONAL,11,59.8,167.3,100.0454,No,WhiskyAuction
https://whiskyauctioneer.com/lot/271164/1-north-british-2006-bourbon-barrel-818381-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-07-06 00:00:00,3500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 34 BIDS,NORTH BRITISH,2006,LOWLAND,STILL IN CASK,BOURBON BARREL,61.5% AS OF 5/6/2020,117.43 BULK LITRE AS OF 5/6/2020,OPERATIONAL,13,61.5,117.43,72.21945,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0522-03/1-macallan-1989-bourbon-hogshead-5439-cask-storage-loch-lomond,2025-04-14 00:00:00,2022-06-06 00:00:00,92500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 83 BIDS,MACALLAN,1989,SPEYSIDE,STILL IN CASK,BOURBON HOGSHEAD,40.7% AS OF 05/2022,113 BULK LITRES AS OF 05/2022,OPERATIONAL,33,40.7,113,45.991,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/290805/1-north-british-2007-bourbon-hogshead-315687-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-10-05 00:00:00,2700,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 17 BIDS,NORTH BRITISH,2007,LOWLAND,STILL IN CASK,BOURBON HOGSHEAD,59.9% AS OF 19/8/2020,205.32 BULK LITRE AS OF 19/8/2020,OPERATIONAL,13,59.9,205.32,122.98668,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/286522/1-north-british-2007-bourbon-hogshead-315686-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-09-07 00:00:00,5050,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 36 BIDS,NORTH BRITISH,2007,LOWLAND,STILL IN CASK,BOURBON HOGSHEAD,61.8% AS OF 20/8/2020,209.4940 BULK LITRE AS OF 20/8/2020,OPERATIONAL,13,61.8,209.494,129.467292,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/5019649/1-port-dundas-2009-bourbon-hogshead-728279-cask-storage-whiskybroker,2025-04-14 00:00:00,2021-08-09 00:00:00,3000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 58 BIDS,PORT DUNDAS,2009,LOWLAND,STILL IN CASK,BOURBON HOGSHEAD,63.8% AS OF 19/4/2021,212.5017 BULK LITRE AS OF 19/4/2021,CLOSED,12,63.8,212.5017,135.5760846,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/5006041/1-port-dundas-2009-bourbon-hogshead-728273-cask-storage-whiskybroker,2025-04-14 00:00:00,2021-06-07 00:00:00,3400,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 18 BIDS,PORT DUNDAS,2009,LOWLAND,STILL IN CASK,BOURBON HOGSHEAD,63.9% AS OF 19/4/2021,219.1508 BULK LITRE AS OF 19/4/2021,CLOSED,12,63.9,219.1508,140.0373612,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/299532/1-port-dundas-2009-bourbon-hogshead-728313-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-11-09 00:00:00,3600,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 9 BIDS,PORT DUNDAS,2009,LOWLAND,STILL IN CASK,BOURBON HOGSHEAD,63.0% AS OF 2/10/2020,223.8492 BULK LITRE AS OF 2/10/2020,CLOSED,11,63,223.8492,141.024996,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/271165/1-port-dundas-2009-bourbon-hogshead-756131-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-07-06 00:00:00,5000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 41 BIDS,PORT DUNDAS,2009,LOWLAND,STILL IN CASK,BOURBON HOGSHEAD,64.2% AS OF 5/6/2020,223.311 BULK LITRE AS OF 5/6/2020,CLOSED,11,64.2,223.311,143.365662,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0924-03/cask-port-dundas-2009-bourbon-hogshead-728279-stored-lowland-bond,2025-04-14 00:00:00,2024-10-07 00:00:00,2100,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 7 BIDS,PORT DUNDAS,2009,LOWLAND,STILL IN CASK,BOURBON HOGSHEAD,63.8% AS OF JULY 2024,BULK 212.5 LITRES AS OF JULY 2024,CLOSED,15,63.8,212.5,135.575,No,WhiskyAuction
https://whiskyauctioneer.com/lot/137230/1-macallan-1990-hogshead-1014-cask-storage-macallan,2025-04-14 00:00:00,2018-11-05 00:00:00,81500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 22 BIDS,MACALLAN,1990,SPEYSIDE,STILL IN CASK,BOURBON HOGSHEAD,47.80%,159 LITRE AS OF JUNE 2018,OPERATIONAL,27,47.8,159,76.002,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0724-02b/cask-laphroaig-1998-butt-700042-stored-edrington,2025-04-14 00:00:00,2024-12-02 00:00:00,60000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 7 BIDS,LAPHROAIG,1998,ISLAY,STILL IN CASK,BUTT,56.8% AS OF JULY 2024,BULK 295 LITRES AS OF JULY 2024,OPERATIONAL,26,56.8,295,167.56,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0724-02a/cask-laphroaig-1998-butt-700042-stored-edrington,2025-04-14 00:00:00,2024-10-07 00:00:00,90000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 9 BIDS,LAPHROAIG,1998,ISLAY,STILL IN CASK,BUTT,56.8% AS OF JULY 2024,BULK 295 LITRES AS OF JULY 2024,OPERATIONAL,26,56.8,295,167.56,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0724-02/cask-laphroaig-1998-butt-700042-stored-edrington,2025-04-14 00:00:00,2024-08-05 00:00:00,100000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 9 BIDS,LAPHROAIG,1998,ISLAY,STILL IN CASK,BUTT,49.1% AS OF JULY 2024,BULK 295 LITRES AS OF JULY 2024,OPERATIONAL,26,49.1,295,144.845,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0323-04/1-orkney-single-malt-2008-butt-1-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-04-10 00:00:00,25000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 15 BIDS,Unknown,2008,ISLAND,STILL IN CASK,BUTT,65.3% AS OF 22/03/2023,BULK 486.4671 LITRES AS OF 22/03/2023,OPERATIONAL,15,65.3,486.4671,317.6630163,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/65316/bruichladdich-2010-callejo-cask-2236-1-x-hogshead,2025-04-14 00:00:00,2017-05-08 00:00:00,8100,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 29 BIDS,BRUICHLADDICH,2010,ISLAY,STILL IN CASK,CALLEJO,,,OPERATIONAL,7,,,0,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0824-05a/cask-bruichladdich-2002-climens-hogshead-460-stored-bruichladdich,2025-04-14 00:00:00,2024-12-02 00:00:00,21500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 15 BIDS,BRUICHLADDICH,2002,ISLAY,STILL IN CASK,CLIMENS HOGSHEAD,53.1% AS OF 06/2024,115.3 RLA AS OF 06/2024,OPERATIONAL,22,53.1,217.1374765,115.3,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0824-05/cask-bruichladdich-2002-climens-hogshead-460-stored-bruichladdich,2025-04-14 00:00:00,2024-09-09 00:00:00,17500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 6 BIDS,BRUICHLADDICH,2002,ISLAY,STILL IN CASK,CLIMENS HOGSHEAD,53.1% AS OF 06/2024,115.3 RLA AS OF 06/2024,OPERATIONAL,22,53.1,217.1374765,115.3,No,WhiskyAuction
https://whiskyauctioneer.com/lot/116969/1-dufftown-2008-diamond-rum-barrel-93-cask-storage-whisky-broker,2025-04-14 00:00:00,2018-07-02 00:00:00,2600,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 5 BIDS,DUFFTOWN,2008,SPEYSIDE,STILL IN CASK,DIAMOND RUM BARREL,59.90%,BULK 201 LITRES / 120.86 LITRES OF ALC,OPERATIONAL,10,59.9,201,120.399,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0822-03/1-glen-garioch-2011-bourbon-barrel-2756-cask-storage-north-british-distillery-co,2025-04-14 00:00:00,2022-09-05 00:00:00,6300,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 30 BIDS,GLEN GARIOCH,2011,HIGHLAND,STILL IN CASK,EX-BOURBON,63.50%,124.8 OLA,OPERATIONAL,11,63.5,196.5354331,124.8,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/323212/1-bonnington-2020-unpeated-ex-bourbon-barrel-1055-charity-lot,2025-04-14 00:00:00,2021-01-11 00:00:00,4100,(No reserve/bid info),BONNINGTON,2020,LOWLAND,STILL IN CASK,EX-BOURBON,63.60%,200.277 LITRE,OPERATIONAL,1,63.6,200.277,127.376172,No,WhiskyAuction
https://whiskyauctioneer.com/lot/5018482/1-blair-athol-2014-ex-caroni-barrel-311598-cask-storage-whiskybroker,2025-04-14 00:00:00,2021-08-09 00:00:00,4400,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 36 BIDS,BLAIR ATHOL,2014,HIGHLAND,STILL IN CASK,EX-CARONI BARREL,58.8% AS OF 17/11/2020,128.2 BULK LITRE AS OF 17/11/2020,OPERATIONAL,7,58.8,128.2,75.3816,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0323-01/1-ardmore-2009-ex-laphroaig-cask-709382-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-04-10 00:00:00,6500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 11 BIDS,ARDMORE,2009,HIGHLAND,STILL IN CASK,EX-LAPHROAIG,61.8% AS OF 23/03/2023,BULK 144.8755 LITRES AS OF 23/03/2023,OPERATIONAL,14,61.8,144.8755,89.533059,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/148022/1-glasgow-2015-ex-sherry-quarter-cask-157-cask-storage-glasgow-distillery,2025-04-14 00:00:00,2018-12-03 00:00:00,1550,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 22 BIDS,GLASGOW,2015,LOWLAND,STILL IN CASK,EX-SHERRY QUARTER CASK,61.43%,43.27 BULK LITRES,OPERATIONAL,3,61.43,43.27,26.580761,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0223-03/1-tullibardine-2015-vin-santo-octave-cask-6509132-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-03-06 00:00:00,1600,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 7 BIDS,TULLIBARDINE,2015,HIGHLAND,STILL IN CASK,EX-VIN SANTO OCTAVE,60.80%,35.8169 RLA,OPERATIONAL,8,60.8,58.909375,35.8169,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0324-03/cask-islay-single-malt-1985-first-fill-bourbon-barrel-8-stored-inveralmond-bond,2025-04-14 00:00:00,2024-04-08 00:00:00,65000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 12 BIDS,Unknown,1985,ISLAY,STILL IN CASK,FIRST FILL BOURBON BARREL,46.7% AS OF 02/2023,BULK 184.15 LITRES AS OF 02/2023,,39,46.7,184.15,85.99805,No,WhiskyAuction
https://whiskyauctioneer.com/lot/116970/1-glenburgie-2012-bourbon-barrel-800616-cask-storage-whisky-broker,2025-04-14 00:00:00,2018-07-02 00:00:00,2500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 8 BIDS,GLENBURGIE,2012,SPEYSIDE,STILL IN CASK,FIRST FILL BOURBON BARREL,60.10%,BULK 183 LITRES,OPERATIONAL,5,60.1,183,109.983,No,WhiskyAuction
https://whiskyauctioneer.com/lot/182617/1-tullibardine-2007-first-fill-bourbon-barrel-173-cask-storage-tullibardine-distillery,2025-04-14 00:00:00,2019-05-06 00:00:00,4000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 19 BIDS,TULLIBARDINE,2007,HIGHLAND,STILL IN CASK,FIRST FILL BOURBON BARREL,58.50%,152.7 LITRE BULK / 90.5 RLA AS OF JAN 2019,OPERATIONAL,12,58.5,154.7008547,90.5,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/176855/1-tullibardine-2007-first-fill-bourbon-barrel-173-cask-storage-tullibardine-distillery,2025-04-14 00:00:00,2019-04-08 00:00:00,3600,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 11 BIDS,TULLIBARDINE,2007,HIGHLAND,STILL IN CASK,FIRST FILL BOURBON BARREL,58.50%,152.7 LITRE BULK / 90.5 RLA AS OF JAN 2019,OPERATIONAL,12,58.5,154.7008547,90.5,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0322-07/1-tullibardine-2012-first-fill-oloroso-barrique-651252-cask-storage-whiskybroker,2025-04-14 00:00:00,2022-04-04 00:00:00,5500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 15 BIDS,TULLIBARDINE,2012,HIGHLAND,STILL IN CASK,FIRST FILL OLOROSO BARRIQUE,58.4% AS OF 11/21,111 RLA AS OF 11/21,OPERATIONAL,10,58.4,190.0684932,111,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0922-01/1-strathmill-2009-first-fill-oloroso-quarter-cask-800835-cask-storage-whisky-broker,2025-04-14 00:00:00,2022-10-10 00:00:00,3500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 13 BIDS,STRATHMILL,2009,SPEYSIDE,STILL IN CASK,FIRST FILL OLOROSO QUARTER CASK,58.50%,60.6726 RLA,OPERATIONAL,13,58.5,103.7138462,60.6726,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1123-04/1-tomatin-2008-1st-fill-px-quarter-cask-900162-cask-storage-whiskybroker,2025-04-14 00:00:00,2023-12-05 00:00:00,8000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 7 BIDS,TOMATIN,2008,HIGHLAND,STILL IN CASK,FIRST FILL PX QUARTER CASK,61.6% AS OF 11/2023,71.8223 RLA AS OF 11/2023,OPERATIONAL,15,61.6,116.5946429,71.8223,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0223-01/1-glen-ord-2012-bourbon-cask-800260-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-03-06 00:00:00,7700,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 24 BIDS,GLEN ORD,2012,HIGHLAND,STILL IN CASK,FIRST-FILL EX-BOURBON,61.20%,102.6702 RLA,OPERATIONAL,11,61.2,167.7617647,102.6702,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0223-02/1-craigellachie-2007-px-quarter-cask-90050593-cask-storage-dm-winchester-coleburn,2025-04-14 00:00:00,2023-03-06 00:00:00,7107,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 10 BIDS,CRAIGELLACHIE,2007,SPEYSIDE,STILL IN CASK,FIRST-FILL EX-PX QUARTER CASK,53.50%,98.26 RLA,OPERATIONAL,16,53.5,183.6635514,98.26,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0322-03/1-invergordon-1988-1st-fill-oloroso-hogshead-8990-cask-storage-whiskybroker,2025-04-14 00:00:00,2022-04-04 00:00:00,12500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 19 BIDS,INVERGORDON,1988,HIGHLAND,STILL IN CASK,FIRST-FILL OLOROSO HOGSHEAD,47.8% AS OF 02/22,106.4419 RLA AS OF 02/22,OPERATIONAL,34,47.8,222.6817992,106.4419,No,WhiskyAuction
https://whiskyauctioneer.com/lot/299853/1-bruichladdich-2010-fresh-bourbon-barrel-2027-cask-storage-bruichladdich,2025-04-14 00:00:00,2020-11-09 00:00:00,13000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 21 BIDS,BRUICHLADDICH,2010,ISLAY,STILL IN CASK,FRESH BOURBON,61.1% AS OF 3/2020,172 BULK LITRE AS OF 3/2020,OPERATIONAL,10,61.1,172,105.092,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/302008/1-bruichladdich-2010-fresh-bourbon-barrel-2033-cask-storage-bruichladdich,2025-04-14 00:00:00,2020-11-09 00:00:00,12500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 34 BIDS,BRUICHLADDICH,2010,ISLAY,STILL IN CASK,FRESH BOURBON,60.5% AS OF 10/2020,164 BULK LITRE AS OF 10/2020,OPERATIONAL,10,60.5,164,99.22,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/294703/1-bruichladdich-2010-fresh-bourbon-barrel-2042-cask-storage-bruichladdich,2025-04-14 00:00:00,2020-10-05 00:00:00,11001,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 36 BIDS,BRUICHLADDICH,2010,ISLAY,STILL IN CASK,FRESH BOURBON,62.9% AS OF 08/2020,174 BULK LITRE AS OF 08/2020,OPERATIONAL,10,62.9,174,109.446,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/229661/1-bruichladdich-2005-fresh-bourbon-barrel-417-cask-storage-bruichladdich,2025-04-14 00:00:00,2019-12-02 00:00:00,12000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 15 BIDS,BRUICHLADDICH,2005,ISLAY,STILL IN CASK,FRESH BOURBON,61.20%,155 BULK LITRE,OPERATIONAL,14,61.2,155,94.86,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/259497/1-bruichladdich-2003-fresh-bourbon-barrel-252-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-04-06 00:00:00,8000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 16 BIDS,BRUICHLADDICH,2003,ISLAY,STILL IN CASK,FRESH BOURBON,59.3% AS OF 26/2/2020,109.00 BULK LITRE AS OF 26/2/2020,OPERATIONAL,16,59.3,109,64.637,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/233038/1-bruichladdich-2003-fresh-bourbon-barrel-252-cask-storage-whiskybroker,2025-04-14 00:00:00,2019-12-02 00:00:00,10000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 30 BIDS,BRUICHLADDICH,2003,ISLAY,STILL IN CASK,FRESH BOURBON,58.1% AS OF 14/06/2019,121.81 BULK LITRE AS OF 14/06/2019,OPERATIONAL,16,58.1,121.81,70.77161,No,WhiskyAuction
https://whiskyauctioneer.com/lot/205401/1-bruichladdich-2011-fresh-bourbon-barrel-3241-cask-storage-bruichladdich,2025-04-14 00:00:00,2019-09-02 00:00:00,10005,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 56 BIDS,BRUICHLADDICH,2011,ISLAY,STILL IN CASK,FRESH BOURBON,63.6% AS OF 22/07/2019,169 BULK LITRE AS OF 22/07/2019,OPERATIONAL,7,63.6,169,107.484,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/260502/1-bruichladdich-2011-fresh-bourbon-barrel-3240-cask-storage-bruichladdich,2025-04-14 00:00:00,2020-06-01 00:00:00,8200,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 22 BIDS,BRUICHLADDICH,2011,ISLAY,STILL IN CASK,FRESH BOURBON,63.7% AS OF 02/03/2020,173 BULK LITRE AS OF 02/03/2020,OPERATIONAL,8,63.7,173,110.201,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-10/1-bruichladdich-2012-fresh-bourbon-barrel-1894-cask-storage-bruichladdich-distillery,2025-04-14 00:00:00,2021-11-08 00:00:00,18000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 17 BIDS,BRUICHLADDICH,2012,ISLAY,STILL IN CASK,FRESH BOURBON,66.8% AS OF 28.4.21,168 BULK LITRE AS OF 28.4.21,OPERATIONAL,9,66.8,168,112.224,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/253215/1-bruichladdich-2006-fresh-bourbon-barrel-1246-cask-storage-bruichladdich,2025-04-14 00:00:00,2020-03-11 00:00:00,11000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 10 BIDS,BRUICHLADDICH,2006,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,63.10%,161 BULK LITRE,OPERATIONAL,13,63.1,161,101.591,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/246411/1-bruichladdich-2006-fresh-bourbon-barrel-1246-cask-storage-bruichladdich,2025-04-14 00:00:00,2020-02-03 00:00:00,10500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 24 BIDS,BRUICHLADDICH,2006,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,63.10%,161 BULK LITRE,OPERATIONAL,13,63.1,161,101.591,No,WhiskyAuction
https://whiskyauctioneer.com/lot/241194/1-bruichladdich-2006-fresh-bourbon-barrel-1246-cask-storage-bruichladdich,2025-04-14 00:00:00,2020-01-06 00:00:00,11000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 25 BIDS,BRUICHLADDICH,2006,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,63.10%,161 BULK LITRE,OPERATIONAL,13,63.1,161,101.591,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1224-01/cask-port-charlotte-2004-fresh-bourbon-barrel-893-stored-bruichladdich,2025-04-14 00:00:00,2025-01-06 00:00:00,18500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 9 BIDS,BRUICHLADDICH,2004,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,50.4% AS OF 10/24,74.9 RLA AS OF 10/24,OPERATIONAL,21,50.4,148.6111111,74.9,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0823-01a/1-bruichladdich-2007-fresh-bourbon-barrel-1240-cask-storage-bruichladdich,2025-04-14 00:00:00,2023-11-06 00:00:00,10400,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 8 BIDS,BRUICHLADDICH,2007,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,56.7% AS OF 08/2023,52.2 RLA AS OF 08/2023,OPERATIONAL,16,56.7,92.06349206,52.2,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0623-01/1-bruichladdich-2005-fresh-bourbon-barrel-1448-cask-storage-bruichladdich,2025-04-14 00:00:00,2023-07-10 00:00:00,20000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 17 BIDS,BRUICHLADDICH,2005,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,60.8% AS OF 02/2023,77.2 RLA AS OF 02/2023,OPERATIONAL,18,60.8,126.9736842,77.2,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0324-01b/cask-bruichladdich-2005-fresh-bourbon-barrel-396-stored-bruichladdich,2025-04-14 00:00:00,2024-10-07 00:00:00,14500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 10 BIDS,BRUICHLADDICH,2005,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,60.6% AS OF 08/2024,83.9 RLA AS OF 08/2024,OPERATIONAL,19,60.6,138.4488449,83.9,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0324-01a/cask-bruichladdich-2005-fresh-bourbon-barrel-396-stored-bruichladdich,2025-04-14 00:00:00,2024-05-06 00:00:00,13000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 9 BIDS,BRUICHLADDICH,2005,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,60.9% AS OF 02/2024,87.4 RLA AS OF 02/2024,OPERATIONAL,19,60.9,143.5139573,87.4,No,WhiskyAuction
